I41,I42,I43,I44,I45,I46,I47,I48,I49,I50
-0.7191011235955056,0.6645056726094003,-3.380875202593193,-3.883986928104575,1.3169934640522876,1.161764705882353,-1.3419788664745438,-0.7435158501440923,-1.0407766990291263,-0.7300970873786408
-0.7191011235955056,0.6661264181523501,-3.392220421393841,-3.8676470588235294,1.3186274509803921,1.1633986928104576,-1.340057636887608,-0.553314121037464,-1.0407766990291263,-0.7126213592233009
-0.7174959871589085,0.6661264181523501,-3.3954619124797407,-3.8447712418300655,1.3218954248366013,1.1748366013071896,-1.344860710854947,-0.5648414985590778,-1.036893203883495,-0.7009708737864078
-0.7158908507223114,0.6661264181523501,-3.40032414910859,-3.810457516339869,1.3202614379084967,1.1650326797385622,-1.344860710854947,-0.5283381364073007,-1.033009708737864,-0.6990291262135923
-0.7142857142857143,0.6709886547811994,-3.4035656401944894,-3.7663398692810457,1.3137254901960784,1.1388888888888888,-1.3410182516810758,-0.148895292987512,-1.0310679611650486,-0.6796116504854369
-0.7126805778491172,0.6807131280388979,-3.406807131280389,-3.7222222222222223,1.315359477124183,1.130718954248366,-1.3333333333333333,0.0009606147934678194,-1.0310679611650486,-0.6815533980582524
-0.7126805778491172,0.6855753646677472,-3.406807131280389,-3.6715686274509802,1.3186274509803921,1.1339869281045751,-1.3583093179634966,-0.3266090297790586,-1.0233009708737864,-0.6873786407766991
-0.7110754414125201,0.6904376012965965,-3.408427876823339,-3.6323529411764706,1.3186274509803921,1.142156862745098,-1.3487031700288183,-0.19116234390009607,-1.0174757281553397,-0.6757281553398058
-0.709470304975923,0.6920583468395461,-3.408427876823339,-3.6094771241830066,1.3186274509803921,1.1568627450980393,-1.3237271853986552,-0.040345821325648415,-1.0135922330097087,-0.6718446601941748
-0.7126805778491172,0.700162074554295,-3.4100486223662885,-3.5833333333333335,1.3202614379084967,1.1519607843137254,-1.3342939481268012,-0.2728146013448607,-1.0116504854368933,-0.658252427184466
-0.709470304975923,0.7082658022690438,-3.4230145867098867,-3.549019607843137,1.3202614379084967,1.1405228758169934,-1.3429394812680115,-0.4899135446685879,-1.0155339805825243,-0.6660194174757281
-0.7046548956661316,0.7147487844408428,-3.4554294975688817,-3.5359477124183005,1.3186274509803921,1.1486928104575163,-1.3227665706051874,-0.49279538904899134,-1.025242718446602,-0.6601941747572816
-0.7030497592295345,0.7179902755267423,-3.46677471636953,-3.553921568627451,1.3186274509803921,1.142156862745098,-1.3160422670509127,-0.6445725264169068,-1.033009708737864,-0.654368932038835
-0.7030497592295345,0.7228525121555915,-3.440842787682334,-3.5800653594771243,1.3202614379084967,1.1356209150326797,-1.3256484149855907,-0.834774255523535,-1.0388349514563107,-0.6524271844660194
-0.7014446227929374,0.7228525121555915,-3.3970826580226903,-3.599673202614379,1.3202614379084967,1.142156862745098,-1.318924111431316,-0.8943323727185398,-1.0407766990291263,-0.6368932038834951
-0.6982343499197432,0.7260940032414911,-3.341977309562399,-3.6029411764705883,1.3202614379084967,1.1568627450980393,-1.3371757925072045,-0.8059558117195005,-1.0407766990291263,-0.6310679611650486
-0.6934189406099518,0.7325769854132901,-3.286871961102107,-3.59640522875817,1.3218954248366013,1.1388888888888888,-1.3179634966378482,-0.7195004803073968,-1.0407766990291263,-0.6271844660194175
-0.6934189406099518,0.7358184764991896,-3.179902755267423,-3.65359477124183,1.3235294117647058,1.1290849673202614,-1.2958693563880883,-0.5677233429394812,-1.0388349514563107,-0.6213592233009708
-0.6886035313001605,0.7423014586709886,-3.0421393841166937,-3.8594771241830066,1.3251633986928104,1.1503267973856208,-1.2901056676272815,-0.5485110470701249,-1.0388349514563107,-0.6077669902912621
-0.6886035313001605,0.7455429497568882,-2.9481361426256076,-4.127450980392157,1.3251633986928104,1.1895424836601307,-1.2804995196926032,-0.7415946205571565,-1.0407766990291263,-0.6174757281553398
-0.6837881219903692,0.7504051863857374,-2.9594813614262563,-4.290849673202614,1.3235294117647058,1.2369281045751634,-1.266090297790586,-0.5619596541786743,-1.0427184466019417,-0.6097087378640776
-0.680577849117175,0.7520259319286872,-3.1717990275526744,-4.356209150326797,1.3235294117647058,1.3006535947712419,-1.2699327569644572,-0.7550432276657061,-1.0524271844660193,-0.5980582524271845
-0.6773675762439807,0.7536466774716369,-3.3111831442463533,-4.382352941176471,1.3202614379084967,1.3986928104575163,-1.2689721421709894,-0.7060518731988472,-1.0699029126213593,-0.6077669902912621
-0.6757624398073836,0.7520259319286872,-3.3354943273905997,-4.400326797385621,1.3202614379084967,1.5506535947712419,-1.281460134486071,-0.7041306436119116,-1.083495145631068,-0.5766990291262136
-0.6741573033707865,0.7504051863857374,-3.379254457050243,-4.379084967320262,1.3202614379084967,1.6862745098039216,-1.2958693563880883,-0.6311239193083573,-1.0932038834951456,-0.5592233009708738
-0.6725521669341894,0.7552674230145867,-3.413290113452188,-4.312091503267974,1.3235294117647058,1.7598039215686274,-1.2728146013448607,-0.6868395773294909,-1.104854368932039,-0.5805825242718446
-0.6677367576243981,0.7601296596434359,-3.4230145867098867,-4.186274509803922,1.3218954248366013,1.7026143790849673,-1.2632084534101826,-0.6378482228626321,-1.1106796116504853,-0.5805825242718446
-0.6645264847512039,0.7601296596434359,-3.4294975688816858,-4.055555555555555,1.3218954248366013,1.5049019607843137,-1.281460134486071,-0.9241114313160422,-1.1145631067961166,-0.566990291262136
-0.6597110754414125,0.7585089141004863,-3.4359805510534844,-3.9754901960784315,1.3235294117647058,1.2026143790849673,-1.2776176753121997,-0.9039385206532181,-1.1145631067961166,-0.5572815533980583
-0.6581059390048154,0.7552674230145867,-3.4311183144246353,-3.9411764705882355,1.3218954248366013,1.0065359477124183,-1.2949087415946205,-0.7588856868395774,-1.112621359223301,-0.5805825242718446
-0.6548956661316212,0.7536466774716369,-3.4294975688816858,-3.926470588235294,1.3202614379084967,0.9624183006535948,-1.2901056676272815,-0.7992315081652257,-1.112621359223301,-0.6135922330097088
-0.6500802568218299,0.747163695299838,-3.4311183144246353,-3.9166666666666665,1.3202614379084967,0.9918300653594772,-1.3035542747358309,-0.5177713736791547,-1.112621359223301,-0.6407766990291263
-0.6484751203852327,0.7406807131280388,-3.434359805510535,-3.9101307189542482,1.3186274509803921,1.0457516339869282,-1.3170028818443804,-0.6051873198847262,-1.112621359223301,-0.6621359223300971
-0.6468699839486356,0.7309562398703403,-3.4376012965964344,-3.9084967320261437,1.3169934640522876,1.1111111111111112,-1.3362151777137368,-0.6474543707973103,-1.1145631067961166,-0.6679611650485436
-0.6468699839486356,0.7196110210696921,-3.439222042139384,-3.9052287581699345,1.3218954248366013,1.1486928104575163,-1.3150816522574447,-0.5552353506243997,-1.112621359223301,-0.6932038834951456
-0.6452648475120385,0.7147487844408428,-3.439222042139384,-3.892156862745098,1.3218954248366013,1.1633986928104576,-1.3573487031700289,-0.6464937560038425,-1.116504854368932,-0.7126213592233009
-0.6420545746388443,0.7098865478119936,-3.4424635332252835,-3.872549019607843,1.3120915032679739,1.161764705882353,-1.3804034582132565,-0.7204610951008645,-1.1184466019417476,-0.7145631067961165
-0.6420545746388443,0.700162074554295,-3.4440842787682335,-3.8643790849673203,1.3055555555555556,1.1372549019607843,-1.3602305475504324,-0.8059558117195005,-1.1184466019417476,-0.7203883495145631
-0.6436597110754414,0.6920583468395461,-3.4424635332252835,-3.8643790849673203,1.3088235294117647,1.1225490196078431,-1.335254562920269,-0.9058597502401537,-1.1184466019417476,-0.7359223300970874
-0.6452648475120385,0.6855753646677472,-3.4424635332252835,-3.869281045751634,1.3104575163398693,1.119281045751634,-1.3525456292026896,-0.6897214217098944,-1.116504854368932,-0.7378640776699029
-0.6468699839486356,0.6807131280388979,-3.445705024311183,-3.8709150326797386,1.3120915032679739,1.1143790849673203,-1.362151777137368,-0.6935638808837656,-1.116504854368932,-0.7417475728155339
-0.6500802568218299,0.6758508914100486,-3.4440842787682335,-3.880718954248366,1.3137254901960784,1.1111111111111112,-1.362151777137368,-0.8972142170989433,-1.1145631067961166,-0.7378640776699029
-0.6548956661316212,0.6693679092382496,-3.440842787682334,-3.8872549019607843,1.3137254901960784,1.119281045751634,-1.3631123919308357,-0.35446685878962536,-1.1145631067961166,-0.7398058252427184
-0.6597110754414125,0.6612641815235009,-3.445705024311183,-3.888888888888889,1.3120915032679739,1.1274509803921569,-1.340057636887608,-0.6080691642651297,-1.112621359223301,-0.7514563106796116
-0.6645264847512039,0.6547811993517018,-3.445705024311183,-3.8905228758169934,1.3120915032679739,1.1274509803921569,-1.3515850144092219,-0.41210374639769454,-1.10873786407767,-0.7533980582524272
-0.6693418940609952,0.653160453808752,-3.445705024311183,-3.888888888888889,1.3120915032679739,1.1274509803921569,-1.3535062439961576,-0.8232468780019212,-1.1067961165048543,-0.7669902912621359
-0.6741573033707865,0.6547811993517018,-3.4489465153970826,-3.8970588235294117,1.3120915032679739,1.1241830065359477,-1.3477425552353506,-0.729106628242075,-1.1067961165048543,-0.7592233009708738
-0.680577849117175,0.653160453808752,-3.4489465153970826,-3.900326797385621,1.3120915032679739,1.1241830065359477,-1.3707973102785782,-0.5677233429394812,-1.104854368932039,-0.7475728155339806
-0.6853932584269663,0.6499189627228525,-3.445705024311183,-3.9101307189542482,1.3104575163398693,1.1290849673202614,-1.3650336215177714,-0.5609990393852066,-1.1029126213592233,-0.7514563106796116
-0.6902086677367576,0.6450567260940032,-3.440842787682334,-3.9101307189542482,1.3137254901960784,1.1209150326797386,-1.3487031700288183,-0.6829971181556196,-1.1009708737864077,-0.7689320388349514
-0.695024077046549,0.6418152350081038,-3.4424635332252835,-3.9052287581699345,1.3137254901960784,1.1143790849673203,-1.362151777137368,-1.095100864553314,-1.0951456310679613,-0.7611650485436893
-0.6966292134831461,0.6418152350081038,-3.439222042139384,-3.90359477124183,1.315359477124183,1.1160130718954249,-1.3592699327569644,-0.9298751200768491,-1.0932038834951456,-0.7398058252427184
-0.6998394863563403,0.6418152350081038,-3.439222042139384,-3.9019607843137254,1.3137254901960784,1.1225490196078431,-1.3688760806916427,-0.8040345821325648,-1.09126213592233,-0.7456310679611651
-0.7046548956661316,0.6418152350081038,-3.440842787682334,-3.90359477124183,1.3120915032679739,1.1241830065359477,-1.3736791546589817,-0.5292987512007685,-1.09126213592233,-0.7553398058252427
-0.7062600321027287,0.640194489465154,-3.439222042139384,-3.900326797385621,1.3120915032679739,1.1241830065359477,-1.356388088376561,-0.7358309317963496,-1.0854368932038836,-0.7456310679611651
-0.709470304975923,0.6418152350081038,-3.4359805510534844,-3.8986928104575163,1.3120915032679739,1.1209150326797386,-1.3592699327569644,-0.7646493756003843,-1.0815533980582523,-0.7495145631067961
-0.7110754414125201,0.6434359805510534,-3.434359805510535,-3.8970588235294117,1.3137254901960784,1.1258169934640523,-1.3583093179634966,-0.9010566762728146,-1.0815533980582523,-0.7592233009708738
-0.7110754414125201,0.6450567260940032,-3.4294975688816858,-3.8905228758169934,1.3137254901960784,1.1241830065359477,-1.3381364073006725,-0.909702209414025,-1.0815533980582523,-0.7572815533980582
-0.7126805778491172,0.646677471636953,-3.4311183144246353,-3.892156862745098,1.3137254901960784,1.119281045751634,-1.2612872238232469,-0.6849183477425552,-1.079611650485437,-0.7475728155339806
-0.7142857142857143,0.646677471636953,-3.4311183144246353,-3.888888888888889,1.3169934640522876,1.107843137254902,-1.175792507204611,-0.7579250720461095,-1.0776699029126213,-0.7398058252427184
-0.7142857142857143,0.6499189627228525,-3.427876823338736,-3.8823529411764706,1.3218954248366013,1.1225490196078431,-1.111431316042267,-0.8655139289145053,-1.0737864077669903,-0.7203883495145631
-0.7142857142857143,0.653160453808752,-3.427876823338736,-3.8823529411764706,1.3218954248366013,1.1274509803921569,-0.9923150816522575,-0.8011527377521613,-1.0699029126213593,-0.7339805825242719
-0.7126805778491172,0.6628849270664505,-3.4262560777957862,-3.877450980392157,1.3235294117647058,1.1127450980392157,-0.8568683957732949,-0.7041306436119116,-1.0660194174757283,-0.7417475728155339
-0.7110754414125201,0.6726094003241491,-3.4230145867098867,-3.8643790849673203,1.3218954248366013,1.1094771241830066,-0.7704130643611912,-0.7118155619596542,-1.062135922330097,-0.7300970873786408
-0.7142857142857143,0.6888168557536467,-3.419773095623987,-3.8562091503267975,1.3235294117647058,1.1143790849673203,-0.7098943323727186,-0.7118155619596542,-1.058252427184466,-0.7242718446601941
-0.7126805778491172,0.7147487844408428,-3.4165316045380876,-3.8513071895424837,1.3300653594771241,1.1225490196078431,-0.7886647454370798,-0.5888568683957733,-1.050485436893204,-0.7436893203883496
-0.7126805778491172,0.7325769854132901,-3.413290113452188,-3.838235294117647,1.3300653594771241,1.119281045751634,-1.0124879923150816,-0.5946205571565802,-1.050485436893204,-0.7320388349514563
-0.7126805778491172,0.773095623987034,-3.4116693679092385,-3.831699346405229,1.3284313725490196,1.1176470588235294,-1.1421709894332372,-0.7041306436119116,-1.058252427184466,-0.7300970873786408
-0.7110754414125201,0.8606158833063209,-3.4116693679092385,-3.8284313725490198,1.326797385620915,1.1127450980392157,-1.207492795389049,-0.5715658021133525,-1.062135922330097,-0.7378640776699029
-0.7110754414125201,0.9416531604538088,-3.4116693679092385,-3.8251633986928106,1.3284313725490196,1.1143790849673203,-1.3323727185398655,-0.851104707012488,-1.062135922330097,-0.7378640776699029
-0.7126805778491172,0.993517017828201,-3.4100486223662885,-3.8120915032679736,1.3316993464052287,1.1013071895424837,-1.3784822286263207,-0.6512968299711815,-1.058252427184466,-0.7456310679611651
