I21,I22,I23,I24,I25,I26,I27,I28,I29,I30
-2.0208333333333335,-0.30416666666666664,-1.6388088376560999,-2.990393852065322,-1.225242718446602,0.3941747572815534,4.659711075441413,0.43820224719101125,2.452188006482982,3.5445705024311183
-2.0166666666666666,-0.6666666666666666,-1.6099903938520652,-2.92507204610951,-1.2271844660194176,0.4,4.658105939004815,0.434991974317817,2.4829821717990277,3.5364667747163696
-2.0125,-0.6875,-1.617675312199808,-2.8770413064361193,-1.221359223300971,0.40388349514563104,4.66131621187801,0.42696629213483145,2.505672609400324,3.526742301458671
-2.0166666666666666,-0.4666666666666667,-1.6359269932756964,-2.9279538904899134,-1.2194174757281553,0.40194174757281553,4.677367576243981,0.4189406099518459,2.4424635332252835,3.5299837925445705
-2.0208333333333335,-0.4625,-1.6186359269932757,-2.856868395773295,-1.2310679611650486,0.40194174757281553,4.670947030497592,0.41412520064205455,2.432739059967585,3.5494327390599674
-2.0166666666666666,-0.6125,-1.6282420749279538,-2.8703170028818445,-1.2388349514563106,0.39805825242718446,4.66131621187801,0.40930979133226325,2.46839546191248,3.552674230145867
-2.0208333333333335,-0.7208333333333333,-1.6023054755043227,-2.835734870317003,-1.2466019417475729,0.4,4.659711075441413,0.39807383627608345,2.5348460291734196,3.5364667747163696
-2.0208333333333335,-0.7041666666666667,-1.6407300672430356,-2.7627281460134485,-1.2427184466019416,0.40194174757281553,4.654895666131621,0.3900481540930979,2.5170178282009723,3.528363047001621
-2.0125,-0.6833333333333333,-1.6186359269932757,-2.807877041306436,-1.2155339805825243,0.39805825242718446,4.648475120385233,0.3868378812199037,2.5089141004862237,3.5413290113452187
-2.0166666666666666,-0.6833333333333333,-1.6416906820365034,-2.7848222862632084,-1.2097087378640776,0.40194174757281553,4.65008025682183,0.3900481540930979,2.520259319286872,3.567260940032415
-2.0166666666666666,-0.6541666666666667,-1.6628242074927955,-2.7569644572526415,-1.2077669902912622,0.39805825242718446,4.65008025682183,0.3900481540930979,2.505672609400324,3.567260940032415
-2.0125,-0.5958333333333333,-1.6580211335254562,-2.7684918347742555,-1.221359223300971,0.39805825242718446,4.643659711075442,0.3884430176565008,2.4846029173419772,3.554294975688817
-2.0083333333333333,-0.5916666666666667,-1.5907780979827089,-2.7521613832853027,-1.233009708737864,0.4058252427184466,4.642054574638844,0.3900481540930979,2.461912479740681,3.538087520259319
-2.004166666666667,-0.5416666666666666,-1.670509125840538,-2.751200768491835,-1.2466019417475729,0.40194174757281553,4.645264847512038,0.3884430176565008,2.4846029173419772,3.5445705024311183
-2.0083333333333333,-0.475,-1.6676272814601345,-2.7790585975024014,-1.2407766990291262,0.40388349514563104,4.635634028892456,0.3884430176565008,2.521880064829822,3.5640194489465156
-2.0125,-0.5041666666666667,-1.5965417867435159,-2.771373679154659,-1.2116504854368932,0.4,4.617977528089888,0.3884430176565008,2.554294975688817,3.581847649918963
-2.0125,-0.5041666666666667,-1.5840537944284343,-2.7723342939481266,-1.2019417475728156,0.39805825242718446,4.606741573033708,0.3884430176565008,2.5705024311183142,3.5786061588330633
-2.0166666666666666,-0.44583333333333336,-1.5907780979827089,-2.777137367915466,-1.203883495145631,0.40388349514563104,4.601926163723917,0.3884430176565008,2.5461912479740683,3.559157212317666
-2.0083333333333333,-0.42916666666666664,-1.5475504322766571,-2.751200768491835,-1.2077669902912622,0.4,4.597110754414126,0.3868378812199037,2.560777957860616,3.554294975688817
-2.004166666666667,-0.48333333333333334,-1.5100864553314122,-2.7780979827089336,-1.2135922330097086,0.40194174757281553,4.574638844301766,0.3868378812199037,2.5559157212317665,3.5753646677471638
-2.004166666666667,-0.6083333333333333,-1.440922190201729,-2.7463976945244957,-1.2097087378640776,0.40194174757281553,4.569823434991974,0.3868378812199037,2.5089141004862237,3.581847649918963
-2.0083333333333333,-0.6083333333333333,-1.410182516810759,-2.738712776176753,-1.203883495145631,0.4,4.568218298555378,0.3900481540930979,2.5024311183144246,3.5883306320907615
-2.0083333333333333,-0.5458333333333333,-1.3314121037463977,-2.7617675312199808,-1.2233009708737863,0.40388349514563104,4.553772070626003,0.3900481540930979,2.4862236628849272,3.581847649918963
-2.004166666666667,-0.5833333333333334,-1.3016330451488953,-2.7579250720461097,-1.2233009708737863,0.40194174757281553,4.544141252006421,0.3900481540930979,2.440842787682334,3.5834683954619124
-2.0,-0.5708333333333333,-1.4197886647454372,-2.7723342939481266,-1.221359223300971,0.40194174757281553,4.536115569823435,0.39325842696629215,2.432739059967585,3.5948136142625606
-2.0083333333333333,-0.525,-1.680115273775216,-2.7348703170028816,-1.2019417475728156,0.40388349514563104,4.526484751203852,0.391653290529695,2.499189627228525,3.5948136142625606
-2.0166666666666666,-0.5125,-1.7444764649375601,-2.739673390970221,-1.2,0.39805825242718446,4.524879614767255,0.391653290529695,2.512155591572123,3.581847649918963
-2.0125,-0.5291666666666667,-1.7098943323727185,-2.7310278578290106,-1.2058252427184466,0.4058252427184466,4.523274478330658,0.39325842696629215,2.5089141004862237,3.580226904376013
-2.0,-0.5541666666666667,-1.7665706051873198,-2.7406340057636887,-1.1844660194174756,0.40388349514563104,4.523274478330658,0.391653290529695,2.5235008103727714,3.586709886547812
-2.004166666666667,-0.5791666666666667,-1.8280499519692603,-2.7435158501440924,-1.188349514563107,0.40194174757281553,4.521669341894061,0.3900481540930979,2.526742301458671,3.612641815235008
-2.0083333333333333,-0.5583333333333333,-1.8328530259365994,-2.749279538904899,-1.2077669902912622,0.40194174757281553,4.510433386837882,0.3900481540930979,2.512155591572123,3.633711507293355
-2.0125,-0.5291666666666667,-1.8049951969260327,-2.754082612872238,-1.1980582524271846,0.4,4.513643659711075,0.391653290529695,2.507293354943274,3.620745542949757
-2.0166666666666666,-0.525,-1.7310278578290106,-2.7415946205571564,-1.2116504854368932,0.4058252427184466,4.508828250401284,0.3852327447833066,2.53160453808752,3.6110210696920584
-2.004166666666667,-0.5291666666666667,-1.750240153698367,-2.733909702209414,-1.203883495145631,0.40194174757281553,4.504012841091493,0.37720706260032105,2.538087520259319,3.607779578606159
-2.004166666666667,-0.4791666666666667,-1.7252641690682036,-2.7348703170028816,-1.2,0.4,4.500802568218298,0.36918138041733545,2.521880064829822,3.607779578606159
-2.0125,-0.425,-1.7252641690682036,-2.7319884726224783,-1.2135922330097086,0.40194174757281553,4.500802568218298,0.3707865168539326,2.5137763371150728,3.6223662884927066
-2.0166666666666666,-0.5125,-1.739673390970221,-2.7195004803073966,-1.2058252427184466,0.39805825242718446,4.508828250401284,0.3739967897271268,2.5040518638573745,3.627228525121556
-2.0166666666666666,-0.5958333333333333,-1.702209414024976,-2.7367915465898176,-1.203883495145631,0.40194174757281553,4.508828250401284,0.3900481540930979,2.5137763371150728,3.6175040518638575
-2.0083333333333333,-0.6041666666666666,-1.680115273775216,-2.739673390970221,-1.1941747572815533,0.4058252427184466,4.507223113964687,0.45425361155698235,2.512155591572123,3.612641815235008
-2.0166666666666666,-0.6041666666666666,-1.643611911623439,-2.7569644572526415,-1.1941747572815533,0.40194174757281553,4.510433386837882,0.550561797752809,2.5299837925445705,3.6158833063209075
-2.0125,-0.5708333333333333,-1.6609029779058597,-2.686839577329491,-1.1980582524271846,0.4058252427184466,4.513643659711075,0.6163723916532905,2.539708265802269,3.625607779578606
-2.004166666666667,-0.5125,-1.649375600384246,-2.69164265129683,-1.1941747572815533,0.40194174757281553,4.520064205457464,0.651685393258427,2.5299837925445705,3.6320907617504052
-2.0083333333333333,-0.4666666666666667,-1.6618635926993275,-2.6714697406340058,-1.196116504854369,0.40194174757281553,4.508828250401284,0.6131621187800963,2.526742301458671,3.6158833063209075
-2.0083333333333333,-0.5375,-1.6954851104707012,-2.6945244956772334,-1.192233009708738,0.4058252427184466,4.510433386837882,0.46869983948635635,2.478119935170178,3.6029173419773097
-2.0083333333333333,-0.6375,-1.6570605187319885,-2.695485110470701,-1.1805825242718446,0.40388349514563104,4.510433386837882,0.391653290529695,2.510534846029173,3.6029173419773097
-2.0166666666666666,-0.6041666666666666,-1.6099903938520652,-2.7214217098943325,-1.1825242718446602,0.4058252427184466,4.507223113964687,0.34991974317817015,2.5024311183144246,3.59967585089141
-2.025,-0.5833333333333334,-1.6099903938520652,-2.6849183477425553,-1.1902912621359223,0.40388349514563104,4.515248796147673,0.3290529695024077,2.4651539708265804,3.5948136142625606
-2.0208333333333335,-0.5583333333333333,-1.6416906820365034,-2.6849183477425553,-1.1805825242718446,0.4,4.520064205457464,0.31781701444622795,2.4748784440842786,3.5850891410048624
-2.0083333333333333,-0.5166666666666667,-1.611911623439001,-2.7214217098943325,-1.188349514563107,0.40388349514563104,4.523274478330658,0.30658105939004815,2.4764991896272286,3.5753646677471638
-2.004166666666667,-0.4583333333333333,-1.6570605187319885,-2.718539865513929,-1.1825242718446602,0.40388349514563104,4.521669341894061,0.30497592295345105,2.4862236628849272,3.559157212317666
-2.004166666666667,-0.4875,-1.607108549471662,-2.7089337175792507,-1.1825242718446602,0.40388349514563104,4.507223113964687,0.3162118780096308,2.492706645056726,3.5786061588330633
-2.0125,-0.6125,-1.6147934678194045,-2.6993275696445727,-1.1864077669902913,0.40194174757281553,4.508828250401284,0.32423756019261635,2.507293354943274,3.580226904376013
-2.0208333333333335,-0.625,-1.6186359269932757,-2.685878962536023,-1.1941747572815533,0.4,4.520064205457464,0.33707865168539325,2.53322528363047,3.5753646677471638
-2.0166666666666666,-0.6125,-1.702209414024976,-2.685878962536023,-1.196116504854369,0.4058252427184466,4.518459069020866,0.34831460674157305,2.500810372771475,3.5461912479740683
-2.004166666666667,-0.5833333333333334,-1.7108549471661865,-2.698366954851105,-1.1902912621359223,0.4,4.512038523274478,0.35313001605136435,2.4586709886547813,3.5494327390599674
-2.0125,-0.5583333333333333,-1.6618635926993275,-2.7098943323727185,-1.1825242718446602,0.40194174757281553,4.520064205457464,0.3579454253611557,2.4294975688816858,3.5575364667747165
-2.0166666666666666,-0.5166666666666667,-1.685878962536023,-2.702209414024976,-1.1844660194174756,0.40194174757281553,4.513643659711075,0.36757624398073835,2.4262560777957862,3.572123176661264
-2.0166666666666666,-0.4708333333333333,-1.5629202689721422,-2.711815561959654,-1.1728155339805826,0.39805825242718446,4.512038523274478,0.38202247191011235,2.4813614262560777,3.552674230145867
-2.0125,-0.4666666666666667,-1.6570605187319885,-2.7166186359269933,-1.1786407766990292,0.40388349514563104,4.512038523274478,0.3868378812199037,2.4975688816855754,3.5235008103727714
-2.0125,-0.4708333333333333,-1.6935638808837656,-2.73583093179635,-1.1864077669902913,0.40388349514563104,4.504012841091493,0.3868378812199037,2.4862236628849272,3.5170178282009723
-2.0125,-0.4,-1.5715658021133525,-2.7310278578290106,-1.192233009708738,0.4058252427184466,4.507223113964687,0.3884430176565008,2.507293354943274,3.53322528363047
-2.0125,-0.45416666666666666,-1.607108549471662,-2.745437079731028,-1.1786407766990292,0.4077669902912621,4.512038523274478,0.3900481540930979,2.5640194489465156,3.5510534846029174
-2.0208333333333335,-0.5916666666666667,-1.6445725264169069,-2.739673390970221,-1.170873786407767,0.40388349514563104,4.507223113964687,0.3900481540930979,2.5510534846029174,3.5640194489465156
-2.0208333333333335,-0.48333333333333334,-1.6186359269932757,-2.764649375600384,-1.170873786407767,0.40388349514563104,4.508828250401284,0.3900481540930979,2.520259319286872,3.538087520259319
-2.0083333333333333,-0.32916666666666666,-1.606147934678194,-2.7636887608069163,-1.1611650485436893,0.40388349514563104,4.515248796147673,0.3900481540930979,2.4846029173419772,3.5089141004862237
-2.0,-0.37083333333333335,-1.6445725264169069,-2.7588856868395775,-1.170873786407767,0.40388349514563104,4.520064205457464,0.39325842696629215,2.46839546191248,3.528363047001621
-2.0125,-0.4083333333333333,-1.6455331412103746,-2.7588856868395775,-1.1728155339805826,0.4077669902912621,4.51685393258427,0.3900481540930979,2.439222042139384,3.539708265802269
-2.0125,-0.5,-1.6215177713736793,-2.7675312199807878,-1.1650485436893203,0.40194174757281553,4.513643659711075,0.391653290529695,2.4165316045380876,3.538087520259319
-2.0125,-0.6458333333333334,-1.632084534101825,-2.770413064361191,-1.1650485436893203,0.40388349514563104,4.504012841091493,0.391653290529695,2.478119935170178,3.5153970826580228
-2.0083333333333333,-0.825,-1.6090297790585975,-2.7790585975024014,-1.1689320388349516,0.4058252427184466,4.497592295345104,0.3884430176565008,2.4376012965964344,3.510534846029173
-1.9958333333333333,-0.7958333333333333,-1.6195965417867435,-2.770413064361191,-1.166990291262136,0.40388349514563104,4.508828250401284,0.3884430176565008,2.40032414910859,3.53160453808752
-2.0,-0.4708333333333333,-1.622478386167147,-2.76657060518732,-1.1650485436893203,0.4058252427184466,4.512038523274478,0.39325842696629215,2.3905996758508916,3.547811993517018
-2.0,-0.2916666666666667,-1.6147934678194045,-2.7963496637848224,-1.1611650485436893,0.40194174757281553,4.507223113964687,0.391653290529695,2.3970826580226903,3.565640194489465
-1.9958333333333333,-0.5666666666666667,-1.5936599423631124,-2.8107588856868397,-1.163106796116505,0.4058252427184466,4.50561797752809,0.3884430176565008,2.4489465153970826,3.567260940032415
-1.9916666666666667,-0.7583333333333333,-1.5917387127761768,-2.785782901056676,-1.1650485436893203,0.4077669902912621,4.510433386837882,0.3900481540930979,2.489465153970827,3.5850891410048624
-1.9833333333333334,-0.7916666666666666,-1.6051873198847262,-2.776176753121998,-1.1553398058252426,0.4058252427184466,4.502407704654896,0.391653290529695,2.500810372771475,3.6450567260940034
-1.9791666666666667,-0.7291666666666666,-1.6080691642651297,-2.7848222862632084,-1.1300970873786407,0.4077669902912621,4.486356340288925,0.39325842696629215,2.494327390599676,3.674230145867099
-1.975,-0.6041666666666666,-1.632084534101825,-2.803073967339097,-1.1320388349514563,0.40388349514563104,4.486356340288925,0.39486356340288925,2.494327390599676,3.6969205834683954
-1.9666666666666666,-0.4708333333333333,-1.585014409221902,-2.798270893371758,-1.1242718446601943,0.40388349514563104,4.492776886035313,0.391653290529695,2.505672609400324,3.726094003241491
-1.9666666666666666,-0.24583333333333332,-1.633045148895293,-2.798270893371758,-1.1184466019417476,0.4077669902912621,4.504012841091493,0.3900481540930979,2.53160453808752,3.766612641815235
-1.9708333333333334,-0.14166666666666666,-1.655139289145053,-2.8069164265129682,-1.1262135922330097,0.40388349514563104,4.499197431781702,0.391653290529695,2.547811993517018,3.7957860615883305
-1.975,-0.5041666666666667,-1.589817483189241,-2.807877041306436,-1.1320388349514563,0.4058252427184466,4.502407704654896,0.39486356340288925,2.5461912479740683,3.7309562398703404
-1.975,-0.7666666666666667,-1.607108549471662,-2.802113352545629,-1.1145631067961166,0.40194174757281553,4.513643659711075,0.39646869983948635,2.5137763371150728,3.627228525121556
-1.9833333333333334,-0.42916666666666664,-1.6897214217098944,-2.79731027857829,-1.083495145631068,0.40194174757281553,4.502407704654896,0.39646869983948635,2.479740680713128,3.5153970826580228
-1.9875,-0.14583333333333334,-1.6205571565802113,-2.781940441882805,-1.0893203883495146,0.4077669902912621,4.492776886035313,0.39646869983948635,2.4538087520259317,3.4748784440842786
-1.9875,-0.4166666666666667,-1.515850144092219,-2.8049951969260327,-1.09126213592233,0.4058252427184466,4.497592295345104,0.39486356340288925,2.461912479740681,3.4359805510534844
-2.004166666666667,-0.7458333333333333,-1.51104707012488,-2.814601344860711,-1.0970873786407767,0.4077669902912621,4.508828250401284,0.39646869983948635,2.4489465153970826,3.3387358184764993
-2.0166666666666666,-0.7041666666666667,-1.5437079731027858,-2.829971181556196,-1.0990291262135923,0.4058252427184466,4.502407704654896,0.39646869983948635,2.494327390599676,3.218800648298217
-2.0125,-0.5625,-1.5754082612872238,-2.84149855907781,-1.1223300970873786,0.4,4.497592295345104,0.39646869983948635,2.512155591572123,3.166936790923825
-2.0125,-0.6416666666666667,-1.6090297790585975,-2.804034582132565,-1.170873786407767,0.4077669902912621,4.495987158908507,0.39646869983948635,2.53322528363047,3.1636952998379253
-2.0125,-0.8,-1.54178674351585,-2.8270893371757926,-1.188349514563107,0.4058252427184466,4.495987158908507,0.39646869983948635,2.5640194489465156,3.1961102106969204
-2.0125,-0.7333333333333333,-1.568683957732949,-2.840537944284342,-1.1553398058252426,0.4058252427184466,4.504012841091493,0.39807383627608345,2.552674230145867,3.2479740680713127
-2.025,-0.6125,-1.5811719500480308,-2.8049951969260327,-1.141747572815534,0.40388349514563104,4.510433386837882,0.3996789727126806,2.5445705024311183,3.2949756888168555
-2.025,-0.49166666666666664,-1.559077809798271,-2.829010566762728,-1.1398058252427183,0.40388349514563104,4.49438202247191,0.3996789727126806,2.5348460291734196,3.293354943273906
-2.0208333333333335,-0.5,-1.5581171950048032,-2.8309317963496636,-1.145631067961165,0.4097087378640777,4.502407704654896,0.3996789727126806,2.547811993517018,3.26742301458671
-2.0208333333333335,-0.5416666666666666,-1.5619596541786744,-2.824207492795389,-1.1398058252427183,0.4097087378640777,4.499197431781702,0.39807383627608345,2.5688816855753647,3.2560777957860614
-2.0208333333333335,-0.525,-1.5869356388088376,-2.8318924111431314,-1.1514563106796116,0.4058252427184466,4.495987158908507,0.39807383627608345,2.5769854132901133,3.282009724473258
-2.025,-0.5083333333333333,-1.5878962536023056,-2.826128722382325,-1.1611650485436893,0.4077669902912621,4.499197431781702,0.4012841091492777,2.6304700162074552,3.325769854132901
-2.0375,-0.5041666666666667,-1.5926993275696446,-2.8165225744476463,-1.1514563106796116,0.4058252427184466,4.513643659711075,0.3996789727126806,2.614262560777958,3.3695299837925448
-2.033333333333333,-0.49166666666666664,-1.5830931796349663,-2.8107588856868397,-1.149514563106796,0.4116504854368932,4.512038523274478,0.3996789727126806,2.5883306320907615,3.4051863857374394
-2.0166666666666666,-0.5083333333333333,-1.6253602305475505,-2.8059558117195005,-1.133980582524272,0.4116504854368932,4.504012841091493,0.3996789727126806,2.591572123176661,3.4440842787682335
-2.0166666666666666,-0.4666666666666667,-1.6340057636887608,-2.8155619596541785,-1.1398058252427183,0.41359223300970877,4.497592295345104,0.3996789727126806,2.5623987034035656,3.4846029173419772
-2.0208333333333335,-0.425,-1.6676272814601345,-2.813640730067243,-1.1514563106796116,0.41359223300970877,4.495987158908507,0.4028892455858748,2.5688816855753647,3.5137763371150728
-2.0208333333333335,-0.5583333333333333,-1.6051873198847262,-2.8126801152737753,-1.1281553398058253,0.4058252427184466,4.497592295345104,0.4012841091492777,2.5769854132901133,3.5251215559157214
-2.025,-0.6708333333333333,-1.607108549471662,-2.802113352545629,-1.1262135922330097,0.4116504854368932,4.500802568218298,0.4012841091492777,2.565640194489465,3.507293354943274
-2.025,-0.6416666666666667,-1.633045148895293,-2.8117195004803075,-1.1359223300970873,0.4097087378640777,4.502407704654896,0.4044943820224719,2.5623987034035656,3.5024311183144246
-2.025,-0.5625,-1.6003842459173871,-2.81940441882805,-1.141747572815534,0.4058252427184466,4.502407704654896,0.4028892455858748,2.5461912479740683,3.5089141004862237
-2.004166666666667,-0.425,-1.6128722382324687,-2.7992315081652257,-1.1475728155339806,0.4116504854368932,4.49438202247191,0.40770465489566615,2.512155591572123,3.53160453808752
-1.9833333333333334,-0.4583333333333333,-1.6416906820365034,-2.791546589817483,-1.145631067961165,0.4077669902912621,4.489566613162118,0.40930979133226325,2.4975688816855754,3.5445705024311183
-1.9583333333333333,-0.6708333333333333,-1.6301633045148896,-2.7934678194044187,-1.1533980582524272,0.4077669902912621,4.499197431781702,0.40770465489566615,2.5461912479740683,3.538087520259319
-1.9291666666666667,-0.7041666666666667,-1.6080691642651297,-2.813640730067243,-1.163106796116505,0.41359223300970877,4.50561797752809,0.40770465489566615,2.5510534846029174,3.5461912479740683
-1.9125,-0.675,-1.5955811719500481,-2.825168107588857,-1.1398058252427183,0.4097087378640777,4.507223113964687,0.4044943820224719,2.4862236628849272,3.560777957860616
-1.8916666666666666,-0.6375,-1.606147934678194,-2.825168107588857,-1.0660194174757283,0.4077669902912621,4.499197431781702,0.406099518459069,2.528363047001621,3.5786061588330633
-1.8458333333333334,-0.5916666666666667,-1.6157540826128722,-2.8338136407300674,-0.912621359223301,0.4077669902912621,4.489566613162118,0.40770465489566615,2.5559157212317665,3.580226904376013
-1.8041666666666667,-0.5458333333333333,-1.6099903938520652,-2.7780979827089336,-0.7126213592233009,0.4097087378640777,4.489566613162118,0.406099518459069,2.4862236628849272,3.5688816855753647
-1.8208333333333333,-0.48333333333333334,-1.6407300672430356,-2.7742555235350626,-0.5359223300970873,0.4155339805825243,4.489566613162118,0.40770465489566615,2.4748784440842786,3.5640194489465156
-1.95,-0.42916666666666664,-1.607108549471662,-2.813640730067243,-0.47572815533980584,0.4116504854368932,4.491171749598716,0.40930979133226325,2.489465153970827,3.5640194489465156
-2.0541666666666667,-0.4125,-1.6397694524495676,-2.7953890489913547,-0.6077669902912621,0.4116504854368932,4.489566613162118,0.40770465489566615,2.5040518638573745,3.572123176661264
-2.1125,-0.3416666666666667,-1.6474543707973104,-2.785782901056676,-0.8233009708737864,0.4077669902912621,4.487961476725522,0.4044943820224719,2.494327390599676,3.591572123176661
-2.1041666666666665,-0.20833333333333334,-1.5821325648414986,-2.8126801152737753,-0.9611650485436893,0.4077669902912621,4.49438202247191,0.406099518459069,2.505672609400324,3.5883306320907615
-2.095833333333333,-0.05,-1.5936599423631124,-2.856868395773295,-1.0233009708737864,0.4116504854368932,4.504012841091493,0.406099518459069,2.539708265802269,3.5769854132901133
-2.0875,0.025,-1.6023054755043227,-2.8366954851104706,-1.0699029126213593,0.4077669902912621,4.495987158908507,0.4044943820224719,2.5948136142625606,3.572123176661264
-2.0541666666666667,-0.16666666666666666,-1.601344860710855,-2.8155619596541785,-1.120388349514563,0.4097087378640777,4.491171749598716,0.4044943820224719,2.640194489465154,3.581847649918963
-2.029166666666667,-0.4791666666666667,-1.5926993275696446,-2.8184438040345823,-1.1145631067961166,0.4097087378640777,4.49438202247191,0.4044943820224719,2.635332252836305,3.5850891410048624
-2.033333333333333,-0.6791666666666667,-1.6560999039385207,-2.791546589817483,-1.1009708737864077,0.40388349514563104,4.502407704654896,0.4044943820224719,2.6158833063209075,3.5850891410048624
-2.029166666666667,-0.7291666666666666,-1.5946205571565801,-2.807877041306436,-1.0990291262135923,0.4097087378640777,4.502407704654896,0.4028892455858748,2.658022690437601,3.5769854132901133
-2.0166666666666666,-0.675,-1.6349663784822286,-2.851104707012488,-1.10873786407767,0.4097087378640777,4.495987158908507,0.4028892455858748,2.719611021069692,3.5769854132901133
-2.0166666666666666,-0.6041666666666666,-1.6589817483189242,-2.8424591738712777,-1.1223300970873786,0.4097087378640777,4.491171749598716,0.4012841091492777,2.766612641815235,3.59967585089141
-2.025,-0.575,-1.6791546589817483,-2.8117195004803075,-1.1281553398058253,0.4077669902912621,4.495987158908507,0.39486356340288925,2.805510534846029,3.6061588330632093
-2.029166666666667,-0.5666666666666667,-1.637848222862632,-2.8434197886647454,-1.137864077669903,0.40388349514563104,4.504012841091493,0.391653290529695,2.7893030794165314,3.607779578606159
-2.025,-0.5875,-1.568683957732949,-2.834774255523535,-1.141747572815534,0.4097087378640777,4.50561797752809,0.3868378812199037,2.6920583468395463,3.59967585089141
-2.0208333333333335,-0.6208333333333333,-1.607108549471662,-2.8107588856868397,-1.1320388349514563,0.4077669902912621,4.502407704654896,0.3852327447833066,2.5850891410048624,3.5964343598055106
-2.025,-0.6208333333333333,-1.601344860710855,-2.8424591738712777,-1.145631067961165,0.4097087378640777,4.492776886035313,0.38202247191011235,2.5413290113452187,3.6029173419773097
-2.025,-0.5666666666666667,-1.6051873198847262,-2.838616714697406,-1.1436893203883496,0.4097087378640777,4.479935794542536,0.37881219903691815,2.539708265802269,3.614262560777958
-2.025,-0.4791666666666667,-1.6090297790585975,-2.8463016330451487,-1.1262135922330097,0.40388349514563104,4.491171749598716,0.37881219903691815,2.500810372771475,3.612641815235008
-2.0208333333333335,-0.44166666666666665,-1.6474543707973104,-2.8463016330451487,-1.1262135922330097,0.4116504854368932,4.502407704654896,0.37720706260032105,2.4764991896272286,3.6045380875202593
-2.0125,-0.575,-1.664745437079731,-2.85014409221902,-1.1320388349514563,0.4155339805825243,4.497592295345104,0.3756019261637239,2.5850891410048624,3.6012965964343597
-2.0125,-0.6916666666666667,-1.6215177713736793,-2.85014409221902,-1.149514563106796,0.4116504854368932,4.487961476725522,0.3739967897271268,2.635332252836305,3.59805510534846
-2.0166666666666666,-0.7208333333333333,-1.6138328530259367,-2.8376560999039384,-1.1553398058252426,0.41359223300970877,4.50561797752809,0.3739967897271268,2.5494327390599674,3.612641815235008
-2.0166666666666666,-0.6333333333333333,-1.607108549471662,-2.81940441882805,-1.1300970873786407,0.4097087378640777,4.500802568218298,0.3723916532905297,2.5850891410048624,3.6320907617504052
-2.0166666666666666,-0.5041666666666667,-1.6109510086455332,-2.802113352545629,-1.1262135922330097,0.41359223300970877,4.489566613162118,0.3723916532905297,2.627228525121556,3.612641815235008
-2.0083333333333333,-0.4166666666666667,-1.6340057636887608,-2.712776176753122,-1.1281553398058253,0.4174757281553398,4.499197431781702,0.3707865168539326,2.646677471636953,3.6158833063209075
-2.0125,-0.3416666666666667,-1.607108549471662,-2.7195004803073966,-1.133980582524272,0.42135922330097086,4.49438202247191,0.36918138041733545,2.5964343598055106,3.633711507293355
-2.029166666666667,-0.5375,-1.6243996157540825,-2.7146974063400577,-1.1436893203883496,0.42718446601941745,4.495987158908507,0.36918138041733545,2.5753646677471638,3.6482982171799025
